"ID"	"AIOne"	"AITwo"	"StartPlayerIndex"	"AIOneWin"
"54044"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54045"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54046"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54047"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54048"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54049"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54050"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54051"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54052"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54053"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54054"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54055"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54056"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54057"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54058"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54059"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54060"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54061"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54062"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54063"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54064"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54065"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54066"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54067"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54068"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54069"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54070"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54071"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54072"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54073"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54074"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54075"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54076"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54077"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54078"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54079"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54080"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54081"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54082"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54083"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54084"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54085"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54086"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54087"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54088"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54089"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54090"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54091"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54092"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54093"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54094"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54095"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54096"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54097"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54098"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54099"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54100"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54101"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54102"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54103"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54104"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54105"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54106"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54107"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54108"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54109"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54110"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54111"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54112"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54113"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54114"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54115"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54116"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54117"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54118"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54119"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54120"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54121"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54122"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54123"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54124"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54125"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54126"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54127"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54128"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54129"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54130"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54131"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54132"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54133"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54134"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54135"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54136"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54137"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54138"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54139"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54140"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54141"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54142"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54143"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54144"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54145"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54146"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54147"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54148"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54149"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54150"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54151"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54152"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54153"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54154"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54155"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54156"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54157"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54158"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54159"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54160"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54161"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54162"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54163"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54164"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54165"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54166"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54167"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54168"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54169"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54170"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54171"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54172"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54173"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54174"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54175"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54176"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54177"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54178"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54179"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54180"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54181"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54182"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54183"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54184"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54185"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54186"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54187"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54188"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54189"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54190"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54191"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54192"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54193"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54194"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54195"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54196"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54197"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54198"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54199"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54200"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54201"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54202"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54203"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54204"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54205"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54206"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54207"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54208"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54209"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54210"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54211"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54212"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54213"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54214"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54215"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54216"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54217"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54218"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54219"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54220"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54221"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54222"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54223"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54224"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54225"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54226"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54227"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54228"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54229"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54230"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54231"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54232"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54233"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54234"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54235"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54236"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54237"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54238"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54239"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54240"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54241"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54242"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54243"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54244"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54245"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54246"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54247"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54248"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54249"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54250"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54251"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54252"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54253"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54254"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54255"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54256"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54257"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54258"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54259"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54260"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54261"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54262"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54263"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54264"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54265"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54266"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54267"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54268"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54269"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54270"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54271"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54272"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54273"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54274"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54275"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54276"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54277"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54278"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54279"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54280"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54281"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54282"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54283"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54284"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54285"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54286"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54287"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54288"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54289"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54290"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54291"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54292"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54293"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54294"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54295"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54296"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54297"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54298"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54299"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54300"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54301"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54302"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54303"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54304"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54305"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54306"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54307"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54308"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54309"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54310"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54311"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54312"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54313"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54314"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54315"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54316"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54317"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54318"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54319"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54320"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54321"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54322"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54323"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54324"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54325"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54326"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54327"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54328"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54329"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54330"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54331"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54332"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54333"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54334"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54335"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54336"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54337"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54338"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54339"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54340"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54341"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54342"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54343"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54344"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54345"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54346"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54347"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54348"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54349"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54350"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54351"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54352"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54353"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54354"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54355"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54356"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54357"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54358"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54359"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54360"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54361"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54362"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54363"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54364"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54365"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54366"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54367"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54368"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54369"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54370"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54371"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54372"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54373"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54374"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54375"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54376"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54377"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54378"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54379"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54380"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54381"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54382"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54383"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54384"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54385"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54386"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54387"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54388"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54389"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54390"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54391"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54392"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54393"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54394"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54395"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54396"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54397"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54398"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54399"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54400"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54401"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54402"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54403"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54404"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54405"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54406"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54407"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54408"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54409"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54410"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54411"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54412"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54413"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54414"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54415"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54416"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54417"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54418"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54419"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54420"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54421"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54422"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54423"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54424"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54425"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54426"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54427"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54428"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54429"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54430"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54431"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54432"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54433"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54434"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54435"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54436"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54437"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54438"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54439"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54440"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54441"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54442"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54443"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54444"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54445"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54446"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54447"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54448"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54449"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54450"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54451"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54452"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54453"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54454"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54455"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54456"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54457"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54458"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54459"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54460"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54461"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54462"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54463"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54464"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54465"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54466"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54467"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54468"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54469"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54470"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54471"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54472"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54473"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54474"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54475"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54476"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54477"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54478"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54479"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54480"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54481"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54482"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54483"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54484"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54485"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54486"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54487"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54488"	"Medium Color AI"	"Hard AI"	"2"	"1"
"54489"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54490"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54491"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54492"	"Medium Color AI"	"Hard AI"	"2"	"0"
"54493"	"Medium Color AI"	"Hard AI"	"2"	"0"
